Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Element Code,Element,ISO Currency Code,Currency,Year Code,Year,Months Code,Months,Unit,Value,Flag
PHL,2013-01-01,2013-12-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2013,2013,7021,Annual value,,42.446184830700,X
PHL,2013-01-01,2013-01-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2013,2013,7001,January,,40.729500000000,X
PHL,2013-02-01,2013-02-28,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2013,2013,7002,February,,40.672250000000,X
PHL,2013-03-01,2013-03-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2013,2013,7003,March,,40.712736842100,X
PHL,2013-04-01,2013-04-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2013,2013,7004,April,,41.142238095200,X
PHL,2013-05-01,2013-05-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2013,2013,7005,May,,41.297571428600,X
PHL,2013-06-01,2013-06-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2013,2013,7006,June,,42.906947368400,X
PHL,2013-07-01,2013-07-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2013,2013,7007,July,,43.355869565200,X
PHL,2013-08-01,2013-08-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2013,2013,7008,August,,43.863941176500,X
PHL,2013-09-01,2013-09-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2013,2013,7009,September,,43.831809523800,X
PHL,2013-10-01,2013-10-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2013,2013,7010,October,,43.182476190500,X
PHL,2013-11-01,2013-11-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2013,2013,7011,November,,43.554600000000,X
PHL,2013-12-01,2013-12-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2013,2013,7012,December,,44.104277777800,X
PHL,2014-01-01,2014-12-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2014,2014,7021,Annual value,,44.395154304200,X
PHL,2014-01-01,2014-01-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2014,2014,7001,January,,44.926571428600,X
PHL,2014-02-01,2014-02-28,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2014,2014,7002,February,,44.895000000000,X
PHL,2014-03-01,2014-03-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2014,2014,7003,March,,44.791571428600,X
PHL,2014-04-01,2014-04-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2014,2014,7004,April,,44.641578947400,X
PHL,2014-05-01,2014-05-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2014,2014,7005,May,,43.923619047600,X
PHL,2014-06-01,2014-06-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2014,2014,7006,June,,43.817500000000,X
PHL,2014-07-01,2014-07-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2014,2014,7007,July,,43.466523809500,X
PHL,2014-08-01,2014-08-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2014,2014,7008,August,,43.767315789500,X
PHL,2014-09-01,2014-09-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2014,2014,7009,September,,44.075142857100,X
PHL,2014-10-01,2014-10-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2014,2014,7010,October,,44.797863636400,X
PHL,2014-11-01,2014-11-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2014,2014,7011,November,,44.951400000000,X
PHL,2014-12-01,2014-12-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2014,2014,7012,December,,44.687764705900,X
PHL,2015-01-01,2015-12-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2015,2015,7021,Annual value,,45.502839942100,X
PHL,2015-01-01,2015-01-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2015,2015,7001,January,,44.604411764700,X
PHL,2015-02-01,2015-02-28,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2015,2015,7002,February,,44.221368421100,X
PHL,2015-03-01,2015-03-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2015,2015,7003,March,,44.445727272700,X
PHL,2015-04-01,2015-04-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2015,2015,7004,April,,44.413578947400,X
PHL,2015-05-01,2015-05-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2015,2015,7005,May,,44.610600000000,X
PHL,2015-06-01,2015-06-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2015,2015,7006,June,,44.983142857100,X
PHL,2015-07-01,2015-07-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2015,2015,7007,July,,45.264909090900,X
PHL,2015-08-01,2015-08-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2015,2015,7008,August,,46.142000000000,X
PHL,2015-09-01,2015-09-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2015,2015,7009,September,,46.750428571400,X
PHL,2015-10-01,2015-10-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2015,2015,7010,October,,46.360909090900,X
PHL,2015-11-01,2015-11-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2015,2015,7011,November,,47.006687500000,X
PHL,2015-12-01,2015-12-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2015,2015,7012,December,,47.230315789500,X
PHL,2016-01-01,2016-12-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2016,2016,7021,Annual value,,47.492463858500,X
PHL,2016-01-01,2016-01-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2016,2016,7001,January,,47.511100000000,X
PHL,2016-02-01,2016-02-29,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2016,2016,7002,February,,47.636105263200,X
PHL,2016-03-01,2016-03-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2016,2016,7003,March,,46.723952381000,X
PHL,2016-04-01,2016-04-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2016,2016,7004,April,,46.284523809500,X
PHL,2016-05-01,2016-05-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2016,2016,7005,May,,46.802285714300,X
PHL,2016-06-01,2016-06-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2016,2016,7006,June,,46.464454545500,X
PHL,2016-07-01,2016-07-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2016,2016,7007,July,,47.058100000000,X
PHL,2016-08-01,2016-08-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2016,2016,7008,August,,46.680863636400,X
PHL,2016-09-01,2016-09-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2016,2016,7009,September,,47.429380952400,X
PHL,2016-10-01,2016-10-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2016,2016,7010,October,,48.348200000000,X
PHL,2016-11-01,2016-11-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2016,2016,7011,November,,49.155000000000,X
PHL,2016-12-01,2016-12-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2016,2016,7012,December,,49.815600000000,X
PHL,2017-01-01,2017-12-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2017,2017,7021,Annual value,,50.403719793700,X
PHL,2017-01-01,2017-01-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2017,2017,7001,January,,49.736285714300,X
PHL,2017-02-01,2017-02-28,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2017,2017,7002,February,,49.961400000000,X
PHL,2017-03-01,2017-03-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2017,2017,7003,March,,50.275173913000,X
PHL,2017-04-01,2017-04-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2017,2017,7004,April,,49.862647058800,X
PHL,2017-05-01,2017-05-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2017,2017,7005,May,,49.860318181800,X
PHL,2017-06-01,2017-06-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2017,2017,7006,June,,49.850100000000,X
PHL,2017-07-01,2017-07-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2017,2017,7007,July,,50.638190476200,X
PHL,2017-08-01,2017-08-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2017,2017,7008,August,,50.874714285700,X
PHL,2017-09-01,2017-09-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2017,2017,7009,September,,51.009421052600,X
PHL,2017-10-01,2017-10-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2017,2017,7010,October,,51.343300000000,X
PHL,2017-11-01,2017-11-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2017,2017,7011,November,,51.038350000000,X
PHL,2017-12-01,2017-12-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2017,2017,7012,December,,50.394736842100,X
PHL,2018-01-01,2018-12-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2018,2018,7021,Annual value,,52.661429954000,X
PHL,2018-01-01,2018-01-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2018,2018,7001,January,,50.508666666700,X
PHL,2018-02-01,2018-02-28,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2018,2018,7002,February,,51.785631578900,X
PHL,2018-03-01,2018-03-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2018,2018,7003,March,,52.067600000000,X
PHL,2018-04-01,2018-04-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2018,2018,7004,April,,52.098600000000,X
PHL,2018-05-01,2018-05-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2018,2018,7005,May,,52.194809523800,X
PHL,2018-06-01,2018-06-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2018,2018,7006,June,,53.047631578900,X
PHL,2018-07-01,2018-07-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2018,2018,7007,July,,53.432909090900,X
PHL,2018-08-01,2018-08-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2018,2018,7008,August,,53.273523809500,X
PHL,2018-09-01,2018-09-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2018,2018,7009,September,,53.941900000000,X
PHL,2018-10-01,2018-10-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2018,2018,7010,October,,54.008565217400,X
PHL,2018-11-01,2018-11-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2018,2018,7011,November,,52.808263157900,X
PHL,2018-12-01,2018-12-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2018,2018,7012,December,,52.769058823500,X
PHL,2019-01-01,2019-12-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2019,2019,7021,Annual value,,51.795782651700,X
PHL,2019-01-01,2019-01-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2019,2019,7001,January,,52.467909090900,X
PHL,2019-02-01,2019-02-28,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2019,2019,7002,February,,52.190055555600,X
PHL,2019-03-01,2019-03-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2019,2019,7003,March,,52.413428600000,X
PHL,2019-04-01,2019-04-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2019,2019,7004,April,,52.112222222200,X
PHL,2019-05-01,2019-05-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2019,2019,7005,May,,52.262000000000,X
PHL,2019-06-01,2019-06-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2019,2019,7006,June,,51.802944444400,X
PHL,2019-07-01,2019-07-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2019,2019,7007,July,,51.142869565200,X
PHL,2019-08-01,2019-08-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2019,2019,7008,August,,52.054736842100,X
PHL,2019-09-01,2019-09-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2019,2019,7009,September,,52.105190476200,X
PHL,2019-10-01,2019-10-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2019,2019,7010,October,,51.504173913000,X
PHL,2019-11-01,2019-11-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2019,2019,7011,November,,50.726750000000,X
PHL,2019-12-01,2019-12-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2019,2019,7012,December,,50.767111111100,X
PHL,2020-01-01,2020-12-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2020,2020,7021,Annual value,,49.624096002600,X
PHL,2020-01-01,2020-01-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2020,2020,7001,January,,50.838571428600,X
PHL,2020-02-01,2020-02-29,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2020,2020,7002,February,,50.744789473700,X
PHL,2020-03-01,2020-03-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2020,2020,7003,March,,50.903571428600,X
PHL,2020-04-01,2020-04-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2020,2020,7004,April,,50.734900000000,X
PHL,2020-05-01,2020-05-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2020,2020,7005,May,,50.555578947400,X
PHL,2020-06-01,2020-06-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2020,2020,7006,June,,50.097238095200,X
PHL,2020-07-01,2020-07-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2020,2020,7007,July,,49.467545454500,X
PHL,2020-08-01,2020-08-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2020,2020,7008,August,,48.843315789500,X
PHL,2020-09-01,2020-09-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2020,2020,7009,September,,48.505681818200,X
PHL,2020-10-01,2020-10-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2020,2020,7010,October,,48.482181818200,X
PHL,2020-11-01,2020-11-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2020,2020,7011,November,,48.252055555600,X
PHL,2020-12-01,2020-12-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2020,2020,7012,December,,48.063722222200,X
PHL,2021-01-01,2021-12-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2021,2021,7021,Annual value,,49.254597728800,X
PHL,2021-01-01,2021-01-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2021,2021,7001,January,,48.061400000000,X
PHL,2021-02-01,2021-02-28,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2021,2021,7002,February,,48.204166666700,X
PHL,2021-03-01,2021-03-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2021,2021,7003,March,,48.574304347800,X
PHL,2021-04-01,2021-04-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2021,2021,7004,April,,48.462000000000,X
PHL,2021-05-01,2021-05-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2021,2021,7005,May,,47.955150000000,X
PHL,2021-06-01,2021-06-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2021,2021,7006,June,,48.124727272700,X
PHL,2021-07-01,2021-07-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2021,2021,7007,July,,49.942952381000,X
PHL,2021-08-01,2021-08-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2021,2021,7008,August,,50.234333333300,X
PHL,2021-09-01,2021-09-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2021,2021,7009,September,,50.142136363600,X
PHL,2021-10-01,2021-10-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2021,2021,7010,October,,50.749142857100,X
PHL,2021-11-01,2021-11-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2021,2021,7011,November,,50.357050000000,X
PHL,2021-12-01,2021-12-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2021,2021,7012,December,,50.247809523800,X
PHL,1970-01-01,1970-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1970,1970,7021,Annual value,,5.904349999300,X
PHL,1971-01-01,1971-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1971,1971,7021,Annual value,,6.431708332300,X
PHL,1972-01-01,1972-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1972,1972,7021,Annual value,,6.674841665800,X
PHL,1973-01-01,1973-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1973,1973,7021,Annual value,,6.756283332300,X
PHL,1974-01-01,1974-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1974,1974,7021,Annual value,,6.787874999400,X
PHL,1975-01-01,1975-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1975,1975,7021,Annual value,,7.247899999000,X
PHL,1976-01-01,1976-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1976,1976,7021,Annual value,,7.440258332300,X
PHL,1977-01-01,1977-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1977,1977,7021,Annual value,,7.402824999000,X
PHL,1978-01-01,1978-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1978,1978,7021,Annual value,,7.365758332500,X
PHL,1979-01-01,1979-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1979,1979,7021,Annual value,,7.377549999000,X
PHL,1980-01-01,1980-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1980,1980,7021,Annual value,,7.511433332300,X
PHL,1981-01-01,1981-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1981,1981,7021,Annual value,,7.899649999100,X
PHL,1982-01-01,1982-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1982,1982,7021,Annual value,,8.539999999400,X
PHL,1983-01-01,1983-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1983,1983,7021,Annual value,,11.112716665800,X
PHL,1984-01-01,1984-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1984,1984,7021,Annual value,,16.698708332900,X
PHL,1985-01-01,1985-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1985,1985,7021,Annual value,,18.607341666500,X
PHL,1986-01-01,1986-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1986,1986,7021,Annual value,,20.385683333300,X
PHL,1987-01-01,1987-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1987,1987,7021,Annual value,,20.567675000000,X
PHL,1988-01-01,1988-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1988,1988,7021,Annual value,,21.094675000000,X
PHL,1989-01-01,1989-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1989,1989,7021,Annual value,,21.736683333300,X
PHL,1990-01-01,1990-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1990,1990,7021,Annual value,,24.310500000000,X
PHL,1991-01-01,1991-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1991,1991,7021,Annual value,,27.478633333300,X
PHL,1992-01-01,1992-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1992,1992,7021,Annual value,,25.512491666700,X
PHL,1993-01-01,1993-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1993,1993,7021,Annual value,,27.119841666700,X
PHL,1994-01-01,1994-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1994,1994,7021,Annual value,,26.417166666700,X
PHL,1995-01-01,1995-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1995,1995,7021,Annual value,,25.714466666700,X
PHL,1996-01-01,1996-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1996,1996,7021,Annual value,,26.216100000000,X
PHL,1997-01-01,1997-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1997,1997,7021,Annual value,,29.470658333300,X
PHL,1998-01-01,1998-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1998,1998,7021,Annual value,,40.893050000000,X
PHL,1999-01-01,1999-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1999,1999,7021,Annual value,,39.088983333300,X
PHL,2000-01-01,2000-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,2000,2000,7021,Annual value,,44.192250000000,X
PHL,2001-01-01,2001-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,2001,2001,7021,Annual value,,50.992650000000,X
PHL,2002-01-01,2002-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,2002,2002,7021,Annual value,,51.603566666700,X
PHL,2003-01-01,2003-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,2003,2003,7021,Annual value,,54.203333333300,X
PHL,2004-01-01,2004-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,2004,2004,7021,Annual value,,56.039916666700,X
PHL,2005-01-01,2005-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,2005,2005,7021,Annual value,,55.085491666700,X
PHL,2006-01-01,2006-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,2006,2006,7021,Annual value,,51.314272500000,X
PHL,2007-01-01,2007-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,2007,2007,7021,Annual value,,46.148391177800,X
PHL,2008-01-01,2008-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,2008,2008,7021,Annual value,,44.323287609400,X
PHL,2009-01-01,2009-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,2009,2009,7021,Annual value,,47.679688453500,X
PHL,2010-01-01,2010-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,2010,2010,7021,Annual value,,45.109664180100,X
PHL,2011-01-01,2011-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,2011,2011,7021,Annual value,,43.313136923700,X
PHL,2012-01-01,2012-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,2012,2012,7021,Annual value,,42.228794734900,X
PHL,2013-01-01,2013-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,2013,2013,7021,Annual value,,42.446184830700,X
PHL,2014-01-01,2014-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,2014,2014,7021,Annual value,,44.395154304200,X
PHL,2015-01-01,2015-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,2015,2015,7021,Annual value,,45.502839942100,X
PHL,2016-01-01,2016-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,2016,2016,7021,Annual value,,47.492463858500,X
PHL,2017-01-01,2017-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,2017,2017,7021,Annual value,,50.403719793700,X
PHL,2018-01-01,2018-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,2018,2018,7021,Annual value,,52.661429954000,X
PHL,2019-01-01,2019-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,2019,2019,7021,Annual value,,51.795782651700,X
PHL,2020-01-01,2020-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,2020,2020,7021,Annual value,,49.624096002600,X
PHL,2021-01-01,2021-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,2021,2021,7021,Annual value,,49.254597728800,X
