Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
PHL,2017-01-01,2017-01-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5530,Producer Price (LCU/tonne),2017,2017,7001,January,LCU,412750.000000,A
PHL,2017-02-01,2017-02-28,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5530,Producer Price (LCU/tonne),2017,2017,7002,February,LCU,431100.000000,A
PHL,2017-03-01,2017-03-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5530,Producer Price (LCU/tonne),2017,2017,7003,March,LCU,418100.000000,A
PHL,2017-04-01,2017-04-30,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5530,Producer Price (LCU/tonne),2017,2017,7004,April,LCU,445930.000000,A
PHL,2017-05-01,2017-05-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5530,Producer Price (LCU/tonne),2017,2017,7005,May,LCU,433860.000000,A
PHL,2017-06-01,2017-06-30,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5530,Producer Price (LCU/tonne),2017,2017,7006,June,LCU,423720.000000,A
PHL,2017-07-01,2017-07-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5530,Producer Price (LCU/tonne),2017,2017,7007,July,LCU,416240.000000,A
PHL,2017-08-01,2017-08-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5530,Producer Price (LCU/tonne),2017,2017,7008,August,LCU,408670.000000,A
PHL,2017-09-01,2017-09-30,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5530,Producer Price (LCU/tonne),2017,2017,7009,September,LCU,285320.000000,A
PHL,2017-10-01,2017-10-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5530,Producer Price (LCU/tonne),2017,2017,7010,October,LCU,257650.000000,A
PHL,2017-11-01,2017-11-30,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5530,Producer Price (LCU/tonne),2017,2017,7011,November,LCU,297500.000000,A
PHL,2017-12-01,2017-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5530,Producer Price (LCU/tonne),2017,2017,7012,December,LCU,295360.000000,A
PHL,1993-01-01,1993-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5531,Producer Price (SLC/tonne),1993,1993,7021,Annual value,SLC,83910.000000,A
PHL,1994-01-01,1994-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5531,Producer Price (SLC/tonne),1994,1994,7021,Annual value,SLC,122180.000000,A
PHL,1995-01-01,1995-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5531,Producer Price (SLC/tonne),1995,1995,7021,Annual value,SLC,127040.000000,A
PHL,1996-01-01,1996-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5531,Producer Price (SLC/tonne),1996,1996,7021,Annual value,SLC,174790.000000,A
PHL,1997-01-01,1997-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5531,Producer Price (SLC/tonne),1997,1997,7021,Annual value,SLC,132390.000000,A
PHL,1998-01-01,1998-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5531,Producer Price (SLC/tonne),1998,1998,7021,Annual value,SLC,134710.000000,A
PHL,1999-01-01,1999-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5531,Producer Price (SLC/tonne),1999,1999,7021,Annual value,SLC,137870.000000,A
PHL,2000-01-01,2000-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5531,Producer Price (SLC/tonne),2000,2000,7021,Annual value,SLC,183090.000000,A
PHL,2001-01-01,2001-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,SLC,185930.000000,A
PHL,2002-01-01,2002-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,SLC,134180.000000,A
PHL,2003-01-01,2003-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,184030.000000,A
PHL,2004-01-01,2004-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,154590.000000,A
PHL,2005-01-01,2005-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,129290.000000,A
PHL,2006-01-01,2006-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,185970.000000,A
PHL,2008-01-01,2008-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,220910.000000,A
PHL,2009-01-01,2009-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,246700.000000,A
PHL,2010-01-01,2010-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,240200.000000,A
PHL,2011-01-01,2011-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,184350.000000,A
PHL,2012-01-01,2012-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,268030.000000,A
PHL,2013-01-01,2013-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,316750.000000,A
PHL,2014-01-01,2014-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,256210.000000,A
PHL,2015-01-01,2015-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,SLC,318526.000000,A
PHL,2016-01-01,2016-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5531,Producer Price (SLC/tonne),2016,2016,7021,Annual value,SLC,358290.000000,A
PHL,2017-01-01,2017-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5531,Producer Price (SLC/tonne),2017,2017,7021,Annual value,SLC,377180.000000,A
PHL,1993-01-01,1993-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5532,Producer Price (USD/tonne),1993,1993,7021,Annual value,USD,3094.000000,A
PHL,1994-01-01,1994-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5532,Producer Price (USD/tonne),1994,1994,7021,Annual value,USD,4625.000000,A
PHL,1995-01-01,1995-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5532,Producer Price (USD/tonne),1995,1995,7021,Annual value,USD,4940.400000,A
PHL,1996-01-01,1996-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5532,Producer Price (USD/tonne),1996,1996,7021,Annual value,USD,6667.300000,A
PHL,1997-01-01,1997-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5532,Producer Price (USD/tonne),1997,1997,7021,Annual value,USD,4492.300000,A
PHL,1998-01-01,1998-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5532,Producer Price (USD/tonne),1998,1998,7021,Annual value,USD,3294.200000,A
PHL,1999-01-01,1999-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5532,Producer Price (USD/tonne),1999,1999,7021,Annual value,USD,3527.100000,A
PHL,2000-01-01,2000-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5532,Producer Price (USD/tonne),2000,2000,7021,Annual value,USD,4143.000000,A
PHL,2001-01-01,2001-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5532,Producer Price (USD/tonne),2001,2001,7021,Annual value,USD,3646.200000,A
PHL,2002-01-01,2002-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5532,Producer Price (USD/tonne),2002,2002,7021,Annual value,USD,2600.200000,A
PHL,2003-01-01,2003-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5532,Producer Price (USD/tonne),2003,2003,7021,Annual value,USD,3395.200000,A
PHL,2004-01-01,2004-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5532,Producer Price (USD/tonne),2004,2004,7021,Annual value,USD,2758.600000,A
PHL,2005-01-01,2005-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,USD,2347.100000,A
PHL,2006-01-01,2006-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,3624.100000,A
PHL,2008-01-01,2008-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,4984.100000,A
PHL,2009-01-01,2009-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,5174.100000,A
PHL,2010-01-01,2010-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,5324.800000,A
PHL,2011-01-01,2011-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,4256.200000,A
PHL,2012-01-01,2012-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,6347.100000,A
PHL,2013-01-01,2013-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,7462.400000,A
PHL,2014-01-01,2014-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,5771.100000,A
PHL,2015-01-01,2015-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5532,Producer Price (USD/tonne),2015,2015,7021,Annual value,USD,7000.100000,A
PHL,2016-01-01,2016-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5532,Producer Price (USD/tonne),2016,2016,7021,Annual value,USD,7544.100000,A
PHL,2017-01-01,2017-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5532,Producer Price (USD/tonne),2017,2017,7021,Annual value,USD,7483.200000,A
PHL,1991-01-01,1991-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,31.160000,I
PHL,1992-01-01,1992-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,23.890000,I
PHL,1993-01-01,1993-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,26.980000,I
PHL,1994-01-01,1994-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,39.290000,I
PHL,1995-01-01,1995-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,40.850000,I
PHL,1996-01-01,1996-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,56.200000,I
PHL,1997-01-01,1997-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,42.570000,I
PHL,1998-01-01,1998-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,43.310000,I
PHL,1999-01-01,1999-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,44.330000,I
PHL,2000-01-01,2000-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,58.870000,I
PHL,2001-01-01,2001-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,59.780000,I
PHL,2002-01-01,2002-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,43.140000,I
PHL,2003-01-01,2003-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,59.170000,I
PHL,2004-01-01,2004-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,49.710000,I
PHL,2005-01-01,2005-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,41.570000,I
PHL,2006-01-01,2006-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,59.800000,I
PHL,2007-01-01,2007-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,64.280000,I
PHL,2008-01-01,2008-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,71.030000,I
PHL,2009-01-01,2009-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,79.320000,I
PHL,2010-01-01,2010-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,77.230000,I
PHL,2011-01-01,2011-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,59.270000,I
PHL,2012-01-01,2012-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,86.180000,I
PHL,2013-01-01,2013-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,101.850000,I
PHL,2014-01-01,2014-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,82.380000,I
PHL,2015-01-01,2015-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,102.420000,I
PHL,2016-01-01,2016-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,115.200000,I
PHL,2017-01-01,2017-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,121.280000,I
PHL,2018-01-01,2018-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,121.860000,I
PHL,2019-01-01,2019-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,147.390000,I
PHL,2020-01-01,2020-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,157.570000,I
PHL,2021-01-01,2021-12-31,171,'608,Philippines,234,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,170.360000,I
PHL,1991-01-01,1991-12-31,171,'608,Philippines,339,'01449.90,"Other oil seeds, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,40.130000,I
PHL,1992-01-01,1992-12-31,171,'608,Philippines,339,'01449.90,"Other oil seeds, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,37.790000,I
PHL,1993-01-01,1993-12-31,171,'608,Philippines,339,'01449.90,"Other oil seeds, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,40.830000,I
PHL,1994-01-01,1994-12-31,171,'608,Philippines,339,'01449.90,"Other oil seeds, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,44.250000,I
PHL,1995-01-01,1995-12-31,171,'608,Philippines,339,'01449.90,"Other oil seeds, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,43.130000,I
PHL,1996-01-01,1996-12-31,171,'608,Philippines,339,'01449.90,"Other oil seeds, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,47.700000,I
PHL,1997-01-01,1997-12-31,171,'608,Philippines,339,'01449.90,"Other oil seeds, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,51.370000,I
PHL,1998-01-01,1998-12-31,171,'608,Philippines,339,'01449.90,"Other oil seeds, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,58.930000,I
PHL,1999-01-01,1999-12-31,171,'608,Philippines,339,'01449.90,"Other oil seeds, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,44.330000,I
PHL,2000-01-01,2000-12-31,171,'608,Philippines,339,'01449.90,"Other oil seeds, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,53.590000,I
PHL,2001-01-01,2001-12-31,171,'608,Philippines,339,'01449.90,"Other oil seeds, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,64.580000,I
PHL,2002-01-01,2002-12-31,171,'608,Philippines,339,'01449.90,"Other oil seeds, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,48.030000,I
PHL,2003-01-01,2003-12-31,171,'608,Philippines,339,'01449.90,"Other oil seeds, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,54.000000,I
PHL,2004-01-01,2004-12-31,171,'608,Philippines,339,'01449.90,"Other oil seeds, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,59.490000,I
PHL,2005-01-01,2005-12-31,171,'608,Philippines,339,'01449.90,"Other oil seeds, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,61.940000,I
PHL,2006-01-01,2006-12-31,171,'608,Philippines,339,'01449.90,"Other oil seeds, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,67.070000,I
PHL,2007-01-01,2007-12-31,171,'608,Philippines,339,'01449.90,"Other oil seeds, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,70.020000,I
PHL,2008-01-01,2008-12-31,171,'608,Philippines,339,'01449.90,"Other oil seeds, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,81.550000,I
PHL,2009-01-01,2009-12-31,171,'608,Philippines,339,'01449.90,"Other oil seeds, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,82.830000,I
PHL,2010-01-01,2010-12-31,171,'608,Philippines,339,'01449.90,"Other oil seeds, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,87.790000,I
PHL,2011-01-01,2011-12-31,171,'608,Philippines,339,'01449.90,"Other oil seeds, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,94.830000,I
PHL,2012-01-01,2012-12-31,171,'608,Philippines,339,'01449.90,"Other oil seeds, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,92.890000,I
PHL,2013-01-01,2013-12-31,171,'608,Philippines,339,'01449.90,"Other oil seeds, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,94.430000,I
PHL,2014-01-01,2014-12-31,171,'608,Philippines,339,'01449.90,"Other oil seeds, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,104.950000,I
PHL,2015-01-01,2015-12-31,171,'608,Philippines,339,'01449.90,"Other oil seeds, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,97.920000,I
PHL,2016-01-01,2016-12-31,171,'608,Philippines,339,'01449.90,"Other oil seeds, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,97.140000,I
PHL,2017-01-01,2017-12-31,171,'608,Philippines,339,'01449.90,"Other oil seeds, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,96.190000,I
PHL,2018-01-01,2018-12-31,171,'608,Philippines,339,'01449.90,"Other oil seeds, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,96.650000,I
PHL,2019-01-01,2019-12-31,171,'608,Philippines,339,'01449.90,"Other oil seeds, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,97.310000,I
PHL,2020-01-01,2020-12-31,171,'608,Philippines,339,'01449.90,"Other oil seeds, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,97.970000,I
PHL,2021-01-01,2021-12-31,171,'608,Philippines,339,'01449.90,"Other oil seeds, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,98.630000,I
PHL,1991-01-01,1991-12-31,171,'608,Philippines,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,29.600000,I
PHL,1992-01-01,1992-12-31,171,'608,Philippines,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,31.040000,I
PHL,1993-01-01,1993-12-31,171,'608,Philippines,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,32.110000,I
PHL,1994-01-01,1994-12-31,171,'608,Philippines,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,35.120000,I
PHL,1995-01-01,1995-12-31,171,'608,Philippines,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,31.380000,I
PHL,1996-01-01,1996-12-31,171,'608,Philippines,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,44.130000,I
PHL,1997-01-01,1997-12-31,171,'608,Philippines,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,40.850000,I
